companyId;companyName;ticker;price;p_L;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;receitas_Cagr5;liquidezMediaDiaria;vpa;lpa;valorMercado;dy;lucros_Cagr5
345;ITAUSA;ITSA3;8,4;5,6326;1,1506;5,4645;0,8494;5,8573;34,89;170,3;165,22;9,3059;25,6103;-0,9615;0,09;20,43;15,08;16,44;0,1;0,5;0,74;0,22;1,4;0,24283684;11,75;1620654,85;7,3007;1,4913;79963644337,2;5,7226;12,0
345;ITAUSA;ITSA4;8,16;5,4716;1,1177;5,3084;0,8251;5,8573;34,89;170,3;165,22;9,04;24,8785;-0,934;0,09;20,43;15,08;16,44;0,1;0,5;0,74;0,22;1,4;0,23589864;11,75;170970283,48;7,3007;1,4913;79963644337,2;5,8909;12,0
358;CIA SEGUROS ALIANÇA DA BAHIA;CSAB3;30,55;-59,1887;1,2852;-25,3511;0,6125;-33,4211;45,0;-195,25;-83,63;49,4987;4,0811;-0,7733;0,01;-2,17;-1,03;;;;0,48;0,52;3,59;0,52870221;-42,66;3055,0;23,7702;-0,5161;309312000,0;3,3327;
358;CIA SEGUROS ALIANÇA DA BAHIA;CSAB4;50,0;-96,8718;2,1035;-41,4911;1,0025;-33,4211;45,0;-195,25;-83,63;81,0127;6,6793;-1,2657;0,01;-2,17;-1,03;;;;0,48;0,52;3,59;0,86530641;-42,66;10448,0;23,7702;-0,5161;309312000,0;2,2399;
283;SLC AGRICOLA;SLCE3;51,3;8,1633;2,2755;4,2319;0,7216;5,4014;33,97;28,0;14,52;1,1851;3,7838;-1,3619;0,61;27,88;8,84;21,67;0,63;1,17;0,32;0,66;1,68;0,32330605;30,68;65020818,0;22,5442;6,2842;10897279328,7;5,4072;113,71
316;NEXPE PARTICIPAÇÕES S.A;NEXP3;10,57;-0,4573;1,384;-0,4024;0,11;-0,8036;58,84;-58,7;-51,66;0,2362;-0,7802;-0,1563;0,47;-302,64;-24,05;-89,26;1,38;-0,4;0,08;0,92;0,68;0,00894986;5,4;133609,0;7,6372;-23,1133;28069364,33;;
489;TIME FOR FUN;SHOW3;2,45;-10,5305;1,1654;7,1822;0,2722;2,2814;28,24;7,59;-5,17;0,5449;2,2259;-0,81;0,5;-11,07;-2,58;7,75;-0,8;-4,9;0,23;0,76;1,23;0,12477019;-47,6;559818,19;2,1023;-0,2327;165160941,05;;
635;JSL S.A.;JSLG3;6,3;11,6781;1,2998;2,561;0,2423;7,6664;16,53;12,39;2,72;0,3173;1,6964;-0,35;0,76;11,13;2,07;11,91;2,59;5,11;0,19;0,81;1,87;-0,3118746;-8,01;3373603,93;4,847;0,5395;1804515791,4;7,1784;
276;ESTRELA;ESTR3;17,8;-0,3787;-0,0294;0,5601;0,0471;4,9184;43,51;15,58;-23,04;0,0872;-0,0284;-0,116;0,54;-7,76;-12,43;-5,39;;3,89;-1,6;2,6;0,26;-0,00392551;4,9;;-605,437;-47,0069;26346821,0;;
276;ESTRELA;ESTR4;39,99;-0,8507;-0,0661;1,2584;0,1058;4,9184;43,51;15,58;-23,04;0,196;-0,0637;-0,2607;0,54;-7,76;-12,43;-5,39;;3,89;-1,6;2,6;0,26;-0,00881916;4,9;11997,0;-605,437;-47,0069;26346821,0;;
262;COTEMINAS;CTNM3;5,0;-0,822;0,2492;6,0736;0,0381;49,5454;28,53;1,27;-9,39;0,0772;-1,7891;-0,0656;0,49;-30,32;-4,63;0,18;1,87;45,61;0,15;0,72;0,95;-0,0078638;-3,61;1309,5;20,0618;-6,0825;99164872,89;;
262;COTEMINAS;CTNM4;1,77;-0,291;0,0882;2,1501;0,0135;49,5454;28,53;1,27;-9,39;0,0273;-0,6333;-0,0232;0,49;-30,32;-4,63;0,18;1,87;45,61;0,15;0,72;0,95;-0,00278378;-3,61;27646,67;20,0618;-6,0825;99164872,89;;
304;BR PROPERTIES;BRPR3;5,94;-1,8111;0,6247;-1,4134;0,5843;-1,2652;100,0;-656,01;-511,97;9,2723;1,2977;-1,1412;0,06;-34,49;-32,26;-54,94;-0,07;0,15;0,94;0,06;12,93;0,00037283;-7,12;17243338,78;9,5084;-3,2798;2758728984,66;1,7758;
301;NATURA &CO HOLDING S.A.;NTCO3;13,91;-15,0997;0,8371;43,3678;0,353;63,8315;64,23;1,18;-3,39;0,5117;5,6894;-0,4957;0,69;-5,54;-2,34;0,68;0,39;20,46;0,42;0,58;1,27;0,0443536;38,39;189706007,07;16,6178;-0,9212;19239652248,7;0,9471;
288;CONSERVAS ODERICH;ODER4;857,15;110,5862;24,3171;88,1116;11,7287;89,6286;28,75;15,07;12,01;13,2817;32,0558;-41,0284;0,88;21,99;10,61;12,69;0,42;1,52;0,48;0,52;2,05;-2,84136626;11,24;;35,2489;7,751;9674742907,9;0,1779;14,6
270;TÊXTIL RENAUXVIEW;TXRX3;9,5;-2,1582;-0,1227;1,2559;0,1589;10,4067;31,51;15,99;-9,31;0,2008;-0,2153;-0,343;0,79;-5,68;-7,36;-183,75;;9,69;-1,3;2,3;0,42;-0,00999088;13,47;3132,5;-77,4375;-4,4019;23086565,9;;
270;TÊXTIL RENAUXVIEW;TXRX4;3,3;-0,7497;-0,0426;0,4363;0,0552;10,4067;31,51;15,99;-9,31;0,0698;-0,0748;-0,1191;0,79;-5,68;-7,36;-183,75;;9,69;-1,3;2,3;0,42;-0,00347052;13,47;30412,65;-77,4375;-4,4019;23086565,9;;
253;COGNA ON;COGN3;2,2;-15,8565;0,3332;11,5914;0,1568;28,4117;60,85;7,28;-5,32;0,8436;4,3973;-0,192;0,19;-2,1;-0,99;1,63;0,48;16,82;0,47;0,49;1,24;0,16813604;-1,85;67035923,93;6,6023;-0,1387;4128533662,0;;
557;CIA INDUSTRIAL CATAGUASES;CATA3;103,61;0,4307;0,0993;0,3954;0,0446;1,5051;28,21;12,55;11,52;0,0496;0,1885;-0,1061;0,9;23,05;10,37;15,26;0,28;1,11;0,45;0,55;1,69;0,00062785;1,83;;1043,7143;240,5528;14940354,78;19,0344;80,31
557;CIA INDUSTRIAL CATAGUASES;CATA4;0,0;0,0;0,0;0,0;0,0;1,5051;28,21;12,55;11,52;0,0;0,0;0,0;0,9;23,05;10,37;15,26;0,28;1,11;0,45;0,55;1,69;0,0;1,83;;1043,7143;240,5528;14940354,78;;80,31
423;ALLIAR MEDICINA DIAGNÓSTICA;AALR3;21,15;-18,4652;2,1844;-668,0622;0,972;-819,8935;30,55;-0,34;-12,41;2,2908;-26,9157;-1,1824;0,42;-11,83;-5,26;-1,68;0,5;-151,83;0,45;0,54;0,83;0,04080846;3,62;8586321,0;9,6825;-1,1454;2501893058,4;;
496;NEOENERGIA;NEOE3;14,62;4,0176;0,6628;1,9728;0,1928;5,9195;28,89;20,82;10,23;0,4108;3,4351;-0,2547;0,47;16,5;4,8;11,7;1,33;3,95;0,29;0,71;1,3;1,30419646;23,82;19265541,59;22,0589;3,639;17745715765,76;6,2982;70,91
322;MONTEIRO ARANHA;MOAR3;442,8;51,3633;6,5092;39,1264;2,7024;39,3929;100,0;301410,87;229602,17;117931,3187;8,6837;-4,7744;0,0;12,67;5,26;5,13;0,04;0,27;0,42;0,58;3,53;-0,61932319;-16,12;204577,92;68,0265;8,6209;5424840658,8;1,4747;-12,94
209;TREVISA;LUXM4;80,85;50,317;4,0209;20,4785;2,7803;11,6304;27,26;14,99;6,1;3,0699;-136,5724;-3,2298;0,91;7,99;5,53;7,01;0,04;0,21;0,69;0,31;0,87;-1,11350935;7,08;147118,0;20,1076;1,6068;234303300,0;0,8613;-1,47
209;TREVISA;LUXM3;0,0;0,0;0,0;0,0;0,0;11,6304;27,26;14,99;6,1;0,0;0,0;0,0;0,91;7,99;5,53;7,01;0,04;0,21;0,69;0,31;0,87;0,0;7,08;;20,1076;1,6068;234303300,0;;-1,47
236;JHSF;JHSF3;4,8;4,0416;0,656;3,2936;0,3326;5,1984;62,96;50,0;40,75;1,6469;1,518;-0,4794;0,2;16,23;8,23;12,36;0,38;1,9;0,51;0,48;3,51;-0,32984836;39,13;13145339,41;7,3174;1,1877;3260776996,8;5,3445;
560;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;CTCA3;0,0;0,0;0,0;0,0;0,0;-1,7083;66,43;43,27;32,33;0,0;0,0;0,0;0,44;16,78;14,28;13,2;-0,38;-1,71;0,85;0,15;3,65;0,0;25,98;;2,4665;0,414;0,0;;60,33
775;Dotz S.A.;DOTZ3;0,9;-1,3352;-0,8796;-1,1935;0,2818;0,0359;89,8;-73,5;-65,7;0,8773;-1,9035;-0,8338;0,32;-65,88;-21,1;394,7;;1,23;-0,32;1,32;0,82;-0,02114553;;99213,0;-1,0232;-0,6741;118861516,8;;
578;MOURA DUBEUX ENGENHARIA S/A;MDNE3;5,47;4,2205;0,3965;5,3731;0,1656;3,9715;36,24;11,76;14,97;0,632;0,7554;-0,2608;0,26;9,39;3,92;5,13;-0,1;-1,4;0,42;0,58;2,5;0,09445098;0,55;855052,3;13,796;1,296;464454281,25;;
